backdrop_path,poster_path,genre_ids,keyword_ids,id,title,overview,popularity,release_date,vote_average,vote_count,genres,keywords,original_language,soup
,,"[10767, 10751]","[6157, 186, 11001, 172143]",12818,The PTL Club,"The PTL Club, later called The Jim and Tammy Show, and in its last days PTL Today and Heritage Today, was a Christian television program first hosted by evangelists Jim and Tammy Faye Bakker, which ran from 1974 to 1989. The PTL Club, which adopted a talk-show format, was the flagship television program of the Bakkers' PTL Satellite Network. It was one of the first Christian broadcasts in the U.S. to deal with the subject of homosexuality.",1.516,,1.0,1,"['talk', 'family']","['prayer', 'christianity', 'religion', 'evangelism']",en,"The PTL Club talk family The PTL Club, later called The Jim and Tammy Show, and in its last days PTL Today and Heritage Today, was a Christian television program first hosted by evangelists Jim and Tammy Faye Bakker, which ran from 1974 to 1989. The PTL Club, which adopted a talk-show format, was the flagship television program of the Bakkers' PTL Satellite Network. It was one of the first Christian broadcasts in the U.S. to deal with the subject of homosexuality. prayer christianity religion evangelism"
,/6BortieRmks8gIRWZbmaVGVewxN.jpg,[],[3036],236027,The Jesus Storybook Bible,"Some people think the Bible is a book of rules. Or a book of heroes. But the Bible is most of all a story. The Jesus Storybook Bible tells that wonderful Story beneath all the stories in the Bible. The story of how God loves his children and comes to rescue them. And at the center of that story there is a baby. Every story in the Bible whispers his name. The Jesus Storybook Bible invites children to discover for themselves the one who is at the center of God’s great rescue story — and at the center of their story, too. The multiple award-winning Jesus Storybook Bible, written by Sally Lloyd-Jones and illustrated by Jago, now comes to life as short animated videos. Narrated by British actor David Suchet.",1.4,2013-04-23,0.0,0,,['bible'],en,"The Jesus Storybook Bible  Some people think the Bible is a book of rules. Or a book of heroes. But the Bible is most of all a story. The Jesus Storybook Bible tells that wonderful Story beneath all the stories in the Bible. The story of how God loves his children and comes to rescue them. And at the center of that story there is a baby. Every story in the Bible whispers his name. The Jesus Storybook Bible invites children to discover for themselves the one who is at the center of God’s great rescue story — and at the center of their story, too. The multiple award-winning Jesus Storybook Bible, written by Sally Lloyd-Jones and illustrated by Jago, now comes to life as short animated videos. Narrated by British actor David Suchet. bible"
/ulIu5lLNkJ1wKdQLJ8uarjMxl16.jpg,/yBlpMgRtLqHJnUMtRAjyM97JGAj.jpg,[99],"[186, 3036, 5049, 161218, 230097, 243261]",209141,The New Testament You Never Knew,"Do you know the real story behind the New Testament? We all share a fascination for discovering ‘the rest of the story.’ Through reading the New Testament we discover that God indeed keeps his promises, but those promises don’t always look like what people expected. Especially when it comes to Jesus. Join well-known Bible scholars N.T. Wright and Michael F. Bird as they team up to take you on a tour of the explosive story behind the story of the New Testament.",1.388,2019-02-09,0.0,0,['documentary'],"['christianity', 'bible', 'ancient rome', 'theology', 'jesus christ', 'new testament']",en,"The New Testament You Never Knew documentary Do you know the real story behind the New Testament? We all share a fascination for discovering ‘the rest of the story.’ Through reading the New Testament we discover that God indeed keeps his promises, but those promises don’t always look like what people expected. Especially when it comes to Jesus. Join well-known Bible scholars N.T. Wright and Michael F. Bird as they team up to take you on a tour of the explosive story behind the story of the New Testament. christianity bible ancient rome theology jesus christ new testament"
/y2evnWdXJXdKkvxHOXtJadAX2LH.jpg,/mg39G9ENKYPmg9MHEYXLH61HN48.jpg,[99],"[11001, 230097]",69971,Corpus Christi,,1.356,1997-03-25,10.0,1,['documentary'],"['religion', 'jesus christ']",fr,Corpus Christi documentary  religion jesus christ
/2wqgrygjwL8cAEJaiINFqcx6vtv.jpg,/f2PQ5Sz5Wi2JVCCXhu4tgsK3xlS.jpg,[99],"[1716, 7116, 9028]",197122,Die Paten von St. Pauli,,1.324,2022-04-07,7.3,4,['documentary'],"['milieu', 'st. pauli', 'kiez']",de,Die Paten von St. Pauli documentary  milieu st. pauli kiez
/9LJsixcn1ewPve4Bitvfz9gGdwC.jpg,/CSf33tMc55VSdr0fhyEI6Y4RsJ.jpg,[35],"[9755, 11001, 199623, 230097]",133964,JC's life,"Around J.C. we find the apostles Peter, Simon and Judas, as well as Mary, Mary Magdalene, Pontius Pilate, John the Baptist. Cartoon characters and short scenes, each episode tackles the great stories around JC's life with lightness and humor.",1.268,2021-09-18,10.0,1,['comedy'],"['parody', 'religion', 'religious humour', 'jesus christ']",fr,"JC's life comedy Around J.C. we find the apostles Peter, Simon and Judas, as well as Mary, Mary Magdalene, Pontius Pilate, John the Baptist. Cartoon characters and short scenes, each episode tackles the great stories around JC's life with lightness and humor. parody religion religious humour jesus christ"
,/9iegi3bBPnkE7fD3KuqH8ib2ddY.jpg,[],[3036],219103,The Bible: A History,"It is a book that originated thousands of years ago in the Middle East. The subject of intensive scholarship and interpretation, the Bible and its rich narratives have shaped politics, culture, and the human experience through the ages. Seven people from different walks of life offer their perspectives on what history's best selling book says about spiritual life and relationships with others.",1.259,2010-01-24,0.0,0,,['bible'],en,"The Bible: A History  It is a book that originated thousands of years ago in the Middle East. The subject of intensive scholarship and interpretation, the Bible and its rich narratives have shaped politics, culture, and the human experience through the ages. Seven people from different walks of life offer their perspectives on what history's best selling book says about spiritual life and relationships with others. bible"
,/hodylAgVgGgAzm5Jx3tIpPVLcjk.jpg,[99],"[186, 187, 11704, 11001, 18257]",231897,A Believer's Guide to...,"Life's pivotal moments - from becoming parents to losing a loved one. In times of challenge, crisis and change, how believers find strength and community through their faith.",1.166,2023-07-30,0.0,0,['documentary'],"['christianity', 'islam', 'judaism', 'religion', 'educational']",en,"A Believer's Guide to... documentary Life's pivotal moments - from becoming parents to losing a loved one. In times of challenge, crisis and change, how believers find strength and community through their faith. christianity islam judaism religion educational"
,,[10764],"[1499, 11001]",58687,Preachers' Daughters,"This provocative series follows the families of three church pastors to offer a first ever behind-the-altar look at what happens at home after the sermon ends. It’s a revealing, hard-hitting and often humorous look at how the daughters try to balance typical teenage temptations with their parents’ strict, faith-based expectations. Lifetime® gives you an unvarnished peek into each family’s dynamics as they grapple with universal issues all households with teenage girls face – personal freedom, relationships and trust– while trying to adhere to their often-rigid religious traditions. What happens will surprise viewers and change these families forever.",1.119,2013-03-12,8.0,3,['reality'],"['pastor', 'religion']",en,"Preachers' Daughters reality This provocative series follows the families of three church pastors to offer a first ever behind-the-altar look at what happens at home after the sermon ends. It’s a revealing, hard-hitting and often humorous look at how the daughters try to balance typical teenage temptations with their parents’ strict, faith-based expectations. Lifetime® gives you an unvarnished peek into each family’s dynamics as they grapple with universal issues all households with teenage girls face – personal freedom, relationships and trust– while trying to adhere to their often-rigid religious traditions. What happens will surprise viewers and change these families forever. pastor religion"
/erPg3DHRz3Kb3gMQMEOVgfrRY20.jpg,/iT0Pc9iJPL2ywIfs81qthQAjSSx.jpg,[99],"[6150, 3902, 187, 11704, 14765, 180505, 193365, 221238, 231027, 315150]",98605,Monuments Sacrés,"Hindu or Buddhist temples, synagogues, churches or mosques: religions have inspired architectural marvels. Four episodes to discover jewels of Muslim sacred art, masterpieces of Christian architecture, captivating Hindu and Buddhist buildings or even the most beautiful synagogues, witnesses of the history of the Jewish people.",1.034,2018-12-15,9.0,2,['documentary'],"['faith', 'synagogue', 'islam', 'judaism', 'church', 'buddhist temple', 'catolicismo', 'architecture history', 'mosque', 'sacred architecture']",fr,"Monuments Sacrés documentary Hindu or Buddhist temples, synagogues, churches or mosques: religions have inspired architectural marvels. Four episodes to discover jewels of Muslim sacred art, masterpieces of Christian architecture, captivating Hindu and Buddhist buildings or even the most beautiful synagogues, witnesses of the history of the Jewish people. faith synagogue islam judaism church buddhist temple catolicismo architecture history mosque sacred architecture"
,,"[99, 10763]","[186, 11001]",15406,Compass,"Compass is an Australian weekly news-documentary program screened on ABC Television on Sunday nights. Presented by Geraldine Doogue, the program is devoted to providing information about faith, values, ethics, and religion from across the globe.",1.03,,0.0,0,"['documentary', 'news']","['christianity', 'religion']",en,"Compass documentary news Compass is an Australian weekly news-documentary program screened on ABC Television on Sunday nights. Presented by Geraldine Doogue, the program is devoted to providing information about faith, values, ethics, and religion from across the globe. christianity religion"
,/8b57r4kuzGpSe75BaKKR7NPzhw1.jpg,[18],"[5332, 4375, 10085, 10063, 12541, 158449, 170682, 268363, 272553]",195749,Glass Mask,"The series follows Kang Yi Kyung, a woman whose father is a murderer. She must deal with tough times and also plot her revenge. To fulfill her revenge, she assumes another woman identity and comeback as Seo Jung Ha.",0.978,2012-09-03,3.0,1,['drama'],"['greed', 'transformation', 'betrayal', 'repentance', 'misunderstanding', 'hatred', 'lying', 'selflessness', 'psychological']",ko,"Glass Mask drama The series follows Kang Yi Kyung, a woman whose father is a murderer. She must deal with tough times and also plot her revenge. To fulfill her revenge, she assumes another woman identity and comeback as Seo Jung Ha. greed transformation betrayal repentance misunderstanding hatred lying selflessness psychological"
/kAuFk4yQCCERxBR3nzq39mSFoh4.jpg,/uHJ7WQaiUf6Xl90ScJgjDWTT5Y4.jpg,[10767],"[3033, 166310, 289957]",237213,Salfa Cast,,0.939,2023-06-16,0.0,0,['talk'],"['apostle', 'cast', 'حوار']",ar,Salfa Cast talk  apostle cast حوار
,,[99],"[6150, 198923]",218909,Milagros,,0.935,2012-07-23,0.0,0,['documentary'],"['faith', 'saints']",en,Milagros documentary  faith saints
,,"[35, 10751]","[194610, 258703]",16813,Swan's Place,"Swan's Place is a variety Christian comedy talk show hosted by comedian Dennis Swanberg and shown on FamilyNet television affiliates.

The format of the show is similar to most late night talk shows. The show typically consists of a short monologue by Dennis Swanberg, followed by a series of Christian singers and comedians, who chat with ""The Swan"" after their performances. Swanberg ends the show by reading letters from viewers, followed by a short Christian-related message.",0.855,,0.0,0,"['comedy', 'family']","['variety show', 'christian']",en,"Swan's Place comedy family Swan's Place is a variety Christian comedy talk show hosted by comedian Dennis Swanberg and shown on FamilyNet television affiliates.

The format of the show is similar to most late night talk shows. The show typically consists of a short monologue by Dennis Swanberg, followed by a series of Christian singers and comedians, who chat with ""The Swan"" after their performances. Swanberg ends the show by reading letters from viewers, followed by a short Christian-related message. variety show christian"
/uyrBRIpLuSKjh4zUmQo7aQrHrDs.jpg,/xzgdQ9iNMVOGSdoynJkTviGzOV8.jpg,[99],"[1160, 186, 3036]",63292,Bible Hunters,Documentary telling the stories of the men and women who travelled across Egypt to uncover the earliest Christian texts.,0.852,2014-02-13,0.0,0,['documentary'],"['egypt', 'christianity', 'bible']",en,Bible Hunters documentary Documentary telling the stories of the men and women who travelled across Egypt to uncover the earliest Christian texts. egypt christianity bible
,/7g0cy7SnsH24pvHTTbjfsHsINpa.jpg,"[16, 10751, 10762]","[186, 6300]",213127,The Friar,Fr. John teaches his friends parables from the Bible and examples in the lives of the Saints.,0.822,2008-06-04,0.0,0,"['animation', 'family', 'kids']","['christianity', 'puppet']",en,The Friar animation family kids Fr. John teaches his friends parables from the Bible and examples in the lives of the Saints. christianity puppet
/17AeC9UR1bmLWu8ruFMstDjz60o.jpg,/15xnhemDHXOn7E0GW5ViEhpkLwR.jpg,[99],"[7116, 164716]",215150,Neonstaub,"Wicked, mysterious and shrouded in legend: the red light of St. Pauli has always had a special attraction. The lively chronicle of this colourful, dazzling place tells stories of corrupt police officers, vigilantes and vigilantism, money laundering and contract killings - but also of family, clan and solidarity. In addition to love for sale, cabaret, gambling, live music and professional sports naturally also settle here. The world careers of the Beatles and Jimi Hendrix also began between squats and strip clubs.",0.712,2022-11-18,8.0,1,['documentary'],"['st. pauli', 'reeperbahn']",de,"Neonstaub documentary Wicked, mysterious and shrouded in legend: the red light of St. Pauli has always had a special attraction. The lively chronicle of this colourful, dazzling place tells stories of corrupt police officers, vigilantes and vigilantism, money laundering and contract killings - but also of family, clan and solidarity. In addition to love for sale, cabaret, gambling, live music and professional sports naturally also settle here. The world careers of the Beatles and Jimi Hendrix also began between squats and strip clubs. st. pauli reeperbahn"
,,[99],"[41610, 192947, 258703]",224157,Segnati da Dio,,0.607,2017-01-01,0.0,0,['documentary'],"['saint', 'religious film', 'christian']",it,Segnati da Dio documentary  saint religious film christian
/uClKVKMf1tkrZ3iRlSarWrWcwh5.jpg,/eCUbhajoybsFKXxSrGGZffmK8vd.jpg,"[10763, 99, 10767]","[11141, 18396, 191509, 197715, 225889, 236859, 268140, 281588, 288745]",234259,En quête d'esprit,,0.6,,0.0,0,"['news', 'documentary', 'talk']","['debate', 'catholic', 'news', 'talk', 'spiritual life', 'traditional culture', 'religious', 'traditional values', 'christian tradition']",fr,En quête d'esprit news documentary talk  debate catholic news talk spiritual life traditional culture religious traditional values christian tradition
/wgb95FmYdHgpDb2U2gIDm5VCgRy.jpg,/3I2UmfbM8BfjBKz88g62HUWg2vw.jpg,[99],"[157008, 240735]",85491,Guds bedste børn,"A number of victims of radical Christian preachers step forward and talk about assault, abuse and exploitation in free churches in Denmark.",0.6,2019-01-02,0.0,0,['documentary'],"['catholic church', 'priest abuse']",da,"Guds bedste børn documentary A number of victims of radical Christian preachers step forward and talk about assault, abuse and exploitation in free churches in Denmark. catholic church priest abuse"
/ocNdjXwg0qPRnAI66t9m1aoo0nG.jpg,/m3pLjImxjvC7DKeudHCtu8oBbXr.jpg,"[99, 10767]","[186, 11001, 243261]",83309,New Testament History and Literature with Dale B. Martin,"Yale Courses - This course approaches the New Testament not as scripture, or a piece of authoritative holy writing, but as a collection of historical documents. Therefore, students are urged to leave behind their pre-conceived notions of the New Testament and read it as if they had never heard of it before. This involves understanding the historical context of the New Testament and imagining how it might appear to an ancient person.",0.6,2009-09-02,10.0,1,"['documentary', 'talk']","['christianity', 'religion', 'new testament']",en,"New Testament History and Literature with Dale B. Martin documentary talk Yale Courses - This course approaches the New Testament not as scripture, or a piece of authoritative holy writing, but as a collection of historical documents. Therefore, students are urged to leave behind their pre-conceived notions of the New Testament and read it as if they had never heard of it before. This involves understanding the historical context of the New Testament and imagining how it might appear to an ancient person. christianity religion new testament"
/i17JptaILhiZJZ6SC5vVwBeMYDa.jpg,/3GiuWeDS0x0rb0ronu2ZgLsBEJv.jpg,[],"[186, 3036, 186756, 282071]",67880,Greatest Heroes & Legends of Bible,,0.6,2016-04-03,0.0,0,,"['christianity', 'bible', 'old testament', 'biblical']",en,Greatest Heroes & Legends of Bible   christianity bible old testament biblical
,,[10764],"[1499, 2076]",66004,Preachers of Atlanta,"Elite megapreachers in Atlanta are the focus of this reality series, the third entry in the ""Preachers"" franchise. The unconventional preachers tackle hot-button issues in America, such as racial tensions, while delivering spiritual messages in unique ways, including the use of hip-hop lyrics.",0.6,2016-02-03,6.0,1,['reality'],"['pastor', 'atlanta']",en,"Preachers of Atlanta reality Elite megapreachers in Atlanta are the focus of this reality series, the third entry in the ""Preachers"" franchise. The unconventional preachers tackle hot-button issues in America, such as racial tensions, while delivering spiritual messages in unique ways, including the use of hip-hop lyrics. pastor atlanta"
